mode,n_blocks,ell,lambda_bits,r,run_index,input_seed,fixture_secret_seed,warmups_before_measurement,elapsed_ns,elapsed_ms,success,post_ke_records,wire_bytes,timing_scope,timer,process
RELEASE,1,4,2,1,9,2026090510,2046092519,5,5924000,5.924,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,10,2026090501,2046092511,5,6037600,6.0376,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,11,2026090502,2046092513,5,6281700,6.2817,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,12,2026090503,2046092515,5,6178900,6.1789,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,13,2026090504,2046092517,5,6151500,6.1515,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,14,2026090505,2046092519,5,6023500,6.0235,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,15,2026090506,2046092521,5,6317300,6.3173,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,16,2026090507,2046092523,5,5943000,5.943,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,17,2026090508,2046092525,5,6004500,6.0045,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
RELEASE,1,4,2,1,18,2026090509,2046092527,5,5964500,5.9645,True,10,7953,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
