mode,n_blocks,message_length_bits_per_party,lambda_bits,ell_per_sequence,runtime_mean_ms,runtime_median_ms,runtime_std_ms,runtime_IQR_ms,runtime_mean_95_CI_low_ms,runtime_mean_95_CI_high_ms,bidirectional_message_throughput_mean_bits_per_second,peak_memory_max_bytes,actual_total_wire_bytes,actual_decoy_record_bytes,record_count,upper_layer_round_count,terminal_state,honest_success_rate,independent_runs,performance_scope,prepared_qubits,transmitted_qubits,local_storage_qubits,serialized_bytes,actual_decoy_payload_bytes,application_payload_bytes,header_bytes,tag_bytes,paper_logical_auth_generation_count,paper_logical_auth_verification_count,record_mac_generation_count,record_mac_verification_count,engineering_outer_record_mac_generation_count,engineering_outer_record_mac_verification_count,commitment_record_mac_generation_count,commitment_record_mac_verification_count,opening_record_mac_generation_count,opening_record_mac_verification_count,paper_dialogue_record_mac_generation_count,paper_dialogue_record_mac_verification_count,QRECV_ack_MAC_generation_count,QRECV_ack_MAC_verification_count,tau_dist_generation_count,tau_dist_verification_count,gamma_generation_count,gamma_verification_count,commitment_generation_count,commitment_verification_count,opening_count,KDF_derivation_count,KDF_purpose_labels,session_identifier_hash_count,pre_quantum_context_hash_count,final_quantum_transcript_hash_count,commitment_hash_count,bell_measurement_count,data_qubit_measurement_count,decoy_measurement_count,protocol_total_measurement_count,pauli_operation_count,reference_actual_auth_generation_count,reference_actual_auth_verification_count,reference_actual_auth_operation_count,one_way_authenticated_record_count,upper_layer_round_schedule,KE_internal_round_count,KE_internal_round_scope,trace_events,fair_mode
fair,2,4,4,4,17.42203334191193,17.379899858497083,0.6096744602494982,0.7914499728940427,17.203868147141467,17.640198536682394,459.7254580310415,100245,7438,1233,10,7,COMPLETED,1.0,30,"Python reference implementation; excludes quantum hardware, optical/network latency, and external KE/QKD",20,12,8,7438,441,1295,5153,320,6,6,10,10,4,4,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,4,6,12,8,20,4,14,14,28,10,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,25,True
fair,4,8,1,4,55.803156667388976,55.643250001594424,1.488492782201365,1.221849990542978,55.27051615361299,56.33579718116496,286.91448732677674,467082,27470,1247,38,14,COMPLETED,1.0,30,"Python reference implementation; excludes quantum hardware, optical/network latency, and external KE/QKD",32,16,16,27470,441,3711,19997,1216,6,6,38,38,4,4,16,16,16,16,2,2,1,1,1,1,2,2,16,16,16,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,32,12,24,8,32,8,42,42,84,38,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Bob_opening_2', 'Alice_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Alice_opening_3', 'Bob_opening_3']}, {'round_index': 10, 'phase': 'fair_opening_block_4', 'send_events': ['Bob_opening_4', 'Alice_opening_4']}, {'round_index': 11, 'phase': 'fair_opening_block_5', 'send_events': ['Alice_opening_5', 'Bob_opening_5']}, {'round_index': 12, 'phase': 'fair_opening_block_6', 'send_events': ['Bob_opening_6', 'Alice_opening_6']}, {'round_index': 13, 'phase': 'fair_opening_block_7', 'send_events': ['Alice_opening_7', 'Bob_opening_7']}, {'round_index': 14, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,67,True
fair,4,8,2,4,33.42443668128302,33.42674998566508,0.8025158255652608,0.8138748817145824,33.13726535821468,33.71160800435136,478.959137333963,241042,16102,1247,22,10,COMPLETED,1.0,30,"Python reference implementation; excludes quantum hardware, optical/network latency, and external KE/QKD",32,16,16,16102,441,2335,11589,704,6,6,22,22,4,4,8,8,8,8,2,2,1,1,1,1,2,2,8,8,8,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,16,12,24,8,32,8,26,26,52,22,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Bob_opening_2', 'Alice_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Alice_opening_3', 'Bob_opening_3']}, {'round_index': 10, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,43,True
fair,4,8,4,4,23.07668332165728,22.872299887239933,0.9687640312664144,0.978725089225918,22.730021935380144,23.42334470793442,694.4491001411303,146610,10424,1247,14,8,COMPLETED,1.0,30,"Python reference implementation; excludes quantum hardware, optical/network latency, and external KE/QKD",32,16,16,10424,441,1647,7391,448,6,6,14,14,4,4,4,4,4,4,2,2,1,1,1,1,2,2,4,4,4,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,8,12,24,8,32,8,18,18,36,14,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,31,True
fair,4,8,8,4,18.102986675997574,18.201750004664063,0.684886499616228,0.7510749856010079,17.857907693152715,18.348065658842433,885.0571486921586,103281,7586,1247,10,7,COMPLETED,1.0,30,"Python reference implementation; excludes quantum hardware, optical/network latency, and external KE/QKD",32,16,16,7586,441,1303,5293,320,6,6,10,10,4,4,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,4,12,24,8,32,8,14,14,28,10,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,25,True
fair,8,16,1,4,111.53670668136328,110.45099992770702,6.643780490746866,2.3079750826582313,109.15930405212596,113.91410931060061,287.6869365605707,1104397,52283,1277,70,22,COMPLETED,1.0,30,"Python reference implementation; excludes quantum hardware, optical/network latency, and external KE/QKD",56,24,32,52283,442,6510,38843,2240,6,6,70,70,4,4,32,32,32,32,2,2,1,1,1,1,2,2,32,32,32,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,64,24,48,8,56,16,74,74,148,70,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Bob_opening_2', 'Alice_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Alice_opening_3', 'Bob_opening_3']}, {'round_index': 10, 'phase': 'fair_opening_block_4', 'send_events': ['Bob_opening_4', 'Alice_opening_4']}, {'round_index': 11, 'phase': 'fair_opening_block_5', 'send_events': ['Alice_opening_5', 'Bob_opening_5']}, {'round_index': 12, 'phase': 'fair_opening_block_6', 'send_events': ['Bob_opening_6', 'Alice_opening_6']}, {'round_index': 13, 'phase': 'fair_opening_block_7', 'send_events': ['Alice_opening_7', 'Bob_opening_7']}, {'round_index': 14, 'phase': 'fair_opening_block_8', 'send_events': ['Bob_opening_8', 'Alice_opening_8']}, {'round_index': 15, 'phase': 'fair_opening_block_9', 'send_events': ['Alice_opening_9', 'Bob_opening_9']}, {'round_index': 16, 'phase': 'fair_opening_block_10', 'send_events': ['Bob_opening_10', 'Alice_opening_10']}, {'round_index': 17, 'phase': 'fair_opening_block_11', 'send_events': ['Alice_opening_11', 'Bob_opening_11']}, {'round_index': 18, 'phase': 'fair_opening_block_12', 'send_events': ['Bob_opening_12', 'Alice_opening_12']}, {'round_index': 19, 'phase': 'fair_opening_block_13', 'send_events': ['Alice_opening_13', 'Bob_opening_13']}, {'round_index': 20, 'phase': 'fair_opening_block_14', 'send_events': ['Bob_opening_14', 'Alice_opening_14']}, {'round_index': 21, 'phase': 'fair_opening_block_15', 'send_events': ['Alice_opening_15', 'Bob_opening_15']}, {'round_index': 22, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,115,True
fair,8,16,2,4,58.91876664633552,58.77424997743219,1.3093482455368024,1.766574801877141,58.45023100373536,59.38730228893568,543.3791746137525,490327,28595,1277,38,14,COMPLETED,1.0,30,"Python reference implementation; excludes quantum hardware, optical/network latency, and external KE/QKD",56,24,32,28595,442,3734,21099,1216,6,6,38,38,4,4,16,16,16,16,2,2,1,1,1,1,2,2,16,16,16,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,32,24,48,8,56,16,42,42,84,38,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Bob_opening_2', 'Alice_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Alice_opening_3', 'Bob_opening_3']}, {'round_index': 10, 'phase': 'fair_opening_block_4', 'send_events': ['Bob_opening_4', 'Alice_opening_4']}, {'round_index': 11, 'phase': 'fair_opening_block_5', 'send_events': ['Alice_opening_5', 'Bob_opening_5']}, {'round_index': 12, 'phase': 'fair_opening_block_6', 'send_events': ['Bob_opening_6', 'Alice_opening_6']}, {'round_index': 13, 'phase': 'fair_opening_block_7', 'send_events': ['Alice_opening_7', 'Bob_opening_7']}, {'round_index': 14, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,67,True
fair,8,16,4,4,35.665043319265045,35.69845005404204,0.7601904929994259,0.8197750430554152,35.39301764362824,35.93706899490185,897.6333901185055,251067,16763,1277,22,10,COMPLETED,1.0,30,"Python reference implementation; excludes quantum hardware, optical/network latency, and external KE/QKD",56,24,32,16763,442,2358,12227,704,6,6,22,22,4,4,8,8,8,8,2,2,1,1,1,1,2,2,8,8,8,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,16,24,48,8,56,16,26,26,52,22,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Bob_opening_2', 'Alice_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Alice_opening_3', 'Bob_opening_3']}, {'round_index': 10, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,43,True
fair,8,16,8,4,24.79416667483747,24.701350019313395,0.7434251963796744,0.9521499741822481,24.52814027330661,25.06019307636833,1291.7270782658513,154691,10853,1277,14,8,COMPLETED,1.0,30,"Python reference implementation; excludes quantum hardware, optical/network latency, and external KE/QKD",56,24,32,10853,442,1670,7797,448,6,6,14,14,4,4,4,4,4,4,2,2,1,1,1,1,2,2,4,4,4,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,8,24,48,8,56,16,18,18,36,14,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,31,True
fair,16,32,1,4,252.3100866470486,249.51789993792772,11.363548700819866,4.806025011930615,248.24376768957828,256.37640560451894,254.09540167911896,2941359,107356,1337,134,38,COMPLETED,1.0,30,"Python reference implementation; excludes quantum hardware, optical/network latency, and external KE/QKD",104,40,64,107356,445,12121,81969,4288,6,6,134,134,4,4,64,64,64,64,2,2,1,1,1,1,2,2,64,64,64,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,128,48,96,8,104,32,138,138,276,134,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Bob_opening_2', 'Alice_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Alice_opening_3', 'Bob_opening_3']}, {'round_index': 10, 'phase': 'fair_opening_block_4', 'send_events': ['Bob_opening_4', 'Alice_opening_4']}, {'round_index': 11, 'phase': 'fair_opening_block_5', 'send_events': ['Alice_opening_5', 'Bob_opening_5']}, {'round_index': 12, 'phase': 'fair_opening_block_6', 'send_events': ['Bob_opening_6', 'Alice_opening_6']}, {'round_index': 13, 'phase': 'fair_opening_block_7', 'send_events': ['Alice_opening_7', 'Bob_opening_7']}, {'round_index': 14, 'phase': 'fair_opening_block_8', 'send_events': ['Bob_opening_8', 'Alice_opening_8']}, {'round_index': 15, 'phase': 'fair_opening_block_9', 'send_events': ['Alice_opening_9', 'Bob_opening_9']}, {'round_index': 16, 'phase': 'fair_opening_block_10', 'send_events': ['Bob_opening_10', 'Alice_opening_10']}, {'round_index': 17, 'phase': 'fair_opening_block_11', 'send_events': ['Alice_opening_11', 'Bob_opening_11']}, {'round_index': 18, 'phase': 'fair_opening_block_12', 'send_events': ['Bob_opening_12', 'Alice_opening_12']}, {'round_index': 19, 'phase': 'fair_opening_block_13', 'send_events': ['Alice_opening_13', 'Bob_opening_13']}, {'round_index': 20, 'phase': 'fair_opening_block_14', 'send_events': ['Bob_opening_14', 'Alice_opening_14']}, {'round_index': 21, 'phase': 'fair_opening_block_15', 'send_events': ['Alice_opening_15', 'Bob_opening_15']}, {'round_index': 22, 'phase': 'fair_opening_block_16', 'send_events': ['Bob_opening_16', 'Alice_opening_16']}, {'round_index': 23, 'phase': 'fair_opening_block_17', 'send_events': ['Alice_opening_17', 'Bob_opening_17']}, {'round_index': 24, 'phase': 'fair_opening_block_18', 'send_events': ['Bob_opening_18', 'Alice_opening_18']}, {'round_index': 25, 'phase': 'fair_opening_block_19', 'send_events': ['Alice_opening_19', 'Bob_opening_19']}, {'round_index': 26, 'phase': 'fair_opening_block_20', 'send_events': ['Bob_opening_20', 'Alice_opening_20']}, {'round_index': 27, 'phase': 'fair_opening_block_21', 'send_events': ['Alice_opening_21', 'Bob_opening_21']}, {'round_index': 28, 'phase': 'fair_opening_block_22', 'send_events': ['Bob_opening_22', 'Alice_opening_22']}, {'round_index': 29, 'phase': 'fair_opening_block_23', 'send_events': ['Alice_opening_23', 'Bob_opening_23']}, {'round_index': 30, 'phase': 'fair_opening_block_24', 'send_events': ['Bob_opening_24', 'Alice_opening_24']}, {'round_index': 31, 'phase': 'fair_opening_block_25', 'send_events': ['Alice_opening_25', 'Bob_opening_25']}, {'round_index': 32, 'phase': 'fair_opening_block_26', 'send_events': ['Bob_opening_26', 'Alice_opening_26']}, {'round_index': 33, 'phase': 'fair_opening_block_27', 'send_events': ['Alice_opening_27', 'Bob_opening_27']}, {'round_index': 34, 'phase': 'fair_opening_block_28', 'send_events': ['Bob_opening_28', 'Alice_opening_28']}, {'round_index': 35, 'phase': 'fair_opening_block_29', 'send_events': ['Alice_opening_29', 'Bob_opening_29']}, {'round_index': 36, 'phase': 'fair_opening_block_30', 'send_events': ['Bob_opening_30', 'Alice_opening_30']}, {'round_index': 37, 'phase': 'fair_opening_block_31', 'send_events': ['Alice_opening_31', 'Bob_opening_31']}, {'round_index': 38, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,211,True
