mode,n_blocks,message_length_bits_per_party,lambda_bits,ell_per_sequence,seed,runtime_ms,throughput_bidirectional_message_bits_per_second,peak_memory_bytes,actual_total_wire_bytes,actual_decoy_record_bytes,record_count,upper_layer_round_count,terminal_state,honest_success,logical_erasure,quantum_execution_scope,prepared_qubits,transmitted_qubits,local_storage_qubits,serialized_bytes,actual_decoy_payload_bytes,application_payload_bytes,header_bytes,tag_bytes,paper_logical_auth_generation_count,paper_logical_auth_verification_count,record_mac_generation_count,record_mac_verification_count,engineering_outer_record_mac_generation_count,engineering_outer_record_mac_verification_count,commitment_record_mac_generation_count,commitment_record_mac_verification_count,opening_record_mac_generation_count,opening_record_mac_verification_count,paper_dialogue_record_mac_generation_count,paper_dialogue_record_mac_verification_count,QRECV_ack_MAC_generation_count,QRECV_ack_MAC_verification_count,tau_dist_generation_count,tau_dist_verification_count,gamma_generation_count,gamma_verification_count,commitment_generation_count,commitment_verification_count,opening_count,KDF_derivation_count,KDF_purpose_labels,session_identifier_hash_count,pre_quantum_context_hash_count,final_quantum_transcript_hash_count,commitment_hash_count,bell_measurement_count,data_qubit_measurement_count,decoy_measurement_count,protocol_total_measurement_count,pauli_operation_count,reference_actual_auth_generation_count,reference_actual_auth_verification_count,reference_actual_auth_operation_count,one_way_authenticated_record_count,upper_layer_round_schedule,KE_internal_round_count,KE_internal_round_scope,trace_events,fair_mode
fair,16,32,4,4,2026083022,63.118600053712726,1013.964187189469,514896,30804,1337,38,14,COMPLETED,True,True,independent_six_qubit_blocks; ell affects decoy resources/authentication/serialization only,104,40,64,30804,445,3777,23265,1216,6,6,38,38,4,4,16,16,16,16,2,2,1,1,1,1,2,2,16,16,16,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,32,48,96,8,104,32,42,42,84,38,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Bob_opening_2', 'Alice_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Alice_opening_3', 'Bob_opening_3']}, {'round_index': 10, 'phase': 'fair_opening_block_4', 'send_events': ['Bob_opening_4', 'Alice_opening_4']}, {'round_index': 11, 'phase': 'fair_opening_block_5', 'send_events': ['Alice_opening_5', 'Bob_opening_5']}, {'round_index': 12, 'phase': 'fair_opening_block_6', 'send_events': ['Bob_opening_6', 'Alice_opening_6']}, {'round_index': 13, 'phase': 'fair_opening_block_7', 'send_events': ['Alice_opening_7', 'Bob_opening_7']}, {'round_index': 14, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,67,True
fair,16,32,4,4,2026083023,63.68559994734824,1004.9367526240106,514897,30805,1338,38,14,COMPLETED,True,True,independent_six_qubit_blocks; ell affects decoy resources/authentication/serialization only,104,40,64,30805,446,3778,23265,1216,6,6,38,38,4,4,16,16,16,16,2,2,1,1,1,1,2,2,16,16,16,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,32,48,96,8,104,32,42,42,84,38,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Alice_opening_0', 'Bob_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Bob_opening_1', 'Alice_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Alice_opening_2', 'Bob_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Bob_opening_3', 'Alice_opening_3']}, {'round_index': 10, 'phase': 'fair_opening_block_4', 'send_events': ['Alice_opening_4', 'Bob_opening_4']}, {'round_index': 11, 'phase': 'fair_opening_block_5', 'send_events': ['Bob_opening_5', 'Alice_opening_5']}, {'round_index': 12, 'phase': 'fair_opening_block_6', 'send_events': ['Alice_opening_6', 'Bob_opening_6']}, {'round_index': 13, 'phase': 'fair_opening_block_7', 'send_events': ['Bob_opening_7', 'Alice_opening_7']}, {'round_index': 14, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,67,True
fair,16,32,4,4,2026083024,64.20389981940389,996.8241832664771,514897,30805,1338,38,14,COMPLETED,True,True,independent_six_qubit_blocks; ell affects decoy resources/authentication/serialization only,104,40,64,30805,446,3778,23265,1216,6,6,38,38,4,4,16,16,16,16,2,2,1,1,1,1,2,2,16,16,16,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,32,48,96,8,104,32,42,42,84,38,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Bob_opening_2', 'Alice_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Alice_opening_3', 'Bob_opening_3']}, {'round_index': 10, 'phase': 'fair_opening_block_4', 'send_events': ['Bob_opening_4', 'Alice_opening_4']}, {'round_index': 11, 'phase': 'fair_opening_block_5', 'send_events': ['Alice_opening_5', 'Bob_opening_5']}, {'round_index': 12, 'phase': 'fair_opening_block_6', 'send_events': ['Bob_opening_6', 'Alice_opening_6']}, {'round_index': 13, 'phase': 'fair_opening_block_7', 'send_events': ['Alice_opening_7', 'Bob_opening_7']}, {'round_index': 14, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,67,True
fair,16,32,4,4,2026083025,63.671200070530176,1005.1640290917338,514895,30803,1336,38,14,COMPLETED,True,True,independent_six_qubit_blocks; ell affects decoy resources/authentication/serialization only,104,40,64,30803,444,3776,23265,1216,6,6,38,38,4,4,16,16,16,16,2,2,1,1,1,1,2,2,16,16,16,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,32,48,96,8,104,32,42,42,84,38,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Alice_opening_0', 'Bob_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Bob_opening_1', 'Alice_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Alice_opening_2', 'Bob_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Bob_opening_3', 'Alice_opening_3']}, {'round_index': 10, 'phase': 'fair_opening_block_4', 'send_events': ['Alice_opening_4', 'Bob_opening_4']}, {'round_index': 11, 'phase': 'fair_opening_block_5', 'send_events': ['Bob_opening_5', 'Alice_opening_5']}, {'round_index': 12, 'phase': 'fair_opening_block_6', 'send_events': ['Alice_opening_6', 'Bob_opening_6']}, {'round_index': 13, 'phase': 'fair_opening_block_7', 'send_events': ['Bob_opening_7', 'Alice_opening_7']}, {'round_index': 14, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,67,True
fair,16,32,4,4,2026083026,62.75889999233186,1019.7756813427224,514895,30803,1336,38,14,COMPLETED,True,True,independent_six_qubit_blocks; ell affects decoy resources/authentication/serialization only,104,40,64,30803,444,3776,23265,1216,6,6,38,38,4,4,16,16,16,16,2,2,1,1,1,1,2,2,16,16,16,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,32,48,96,8,104,32,42,42,84,38,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Bob_opening_2', 'Alice_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Alice_opening_3', 'Bob_opening_3']}, {'round_index': 10, 'phase': 'fair_opening_block_4', 'send_events': ['Bob_opening_4', 'Alice_opening_4']}, {'round_index': 11, 'phase': 'fair_opening_block_5', 'send_events': ['Alice_opening_5', 'Bob_opening_5']}, {'round_index': 12, 'phase': 'fair_opening_block_6', 'send_events': ['Bob_opening_6', 'Alice_opening_6']}, {'round_index': 13, 'phase': 'fair_opening_block_7', 'send_events': ['Alice_opening_7', 'Bob_opening_7']}, {'round_index': 14, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,67,True
fair,16,32,4,4,2026083027,65.50040002912283,977.0932692249861,514895,30803,1336,38,14,COMPLETED,True,True,independent_six_qubit_blocks; ell affects decoy resources/authentication/serialization only,104,40,64,30803,444,3776,23265,1216,6,6,38,38,4,4,16,16,16,16,2,2,1,1,1,1,2,2,16,16,16,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,32,48,96,8,104,32,42,42,84,38,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Alice_opening_0', 'Bob_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Bob_opening_1', 'Alice_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Alice_opening_2', 'Bob_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Bob_opening_3', 'Alice_opening_3']}, {'round_index': 10, 'phase': 'fair_opening_block_4', 'send_events': ['Alice_opening_4', 'Bob_opening_4']}, {'round_index': 11, 'phase': 'fair_opening_block_5', 'send_events': ['Bob_opening_5', 'Alice_opening_5']}, {'round_index': 12, 'phase': 'fair_opening_block_6', 'send_events': ['Alice_opening_6', 'Bob_opening_6']}, {'round_index': 13, 'phase': 'fair_opening_block_7', 'send_events': ['Bob_opening_7', 'Alice_opening_7']}, {'round_index': 14, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,67,True
fair,16,32,4,4,2026083028,62.386399833485484,1025.8646142560133,514894,30802,1335,38,14,COMPLETED,True,True,independent_six_qubit_blocks; ell affects decoy resources/authentication/serialization only,104,40,64,30802,443,3775,23265,1216,6,6,38,38,4,4,16,16,16,16,2,2,1,1,1,1,2,2,16,16,16,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,32,48,96,8,104,32,42,42,84,38,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Bob_opening_2', 'Alice_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Alice_opening_3', 'Bob_opening_3']}, {'round_index': 10, 'phase': 'fair_opening_block_4', 'send_events': ['Bob_opening_4', 'Alice_opening_4']}, {'round_index': 11, 'phase': 'fair_opening_block_5', 'send_events': ['Alice_opening_5', 'Bob_opening_5']}, {'round_index': 12, 'phase': 'fair_opening_block_6', 'send_events': ['Bob_opening_6', 'Alice_opening_6']}, {'round_index': 13, 'phase': 'fair_opening_block_7', 'send_events': ['Alice_opening_7', 'Bob_opening_7']}, {'round_index': 14, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,67,True
fair,16,32,4,4,2026083029,65.50180003978312,977.0723852035976,514894,30802,1335,38,14,COMPLETED,True,True,independent_six_qubit_blocks; ell affects decoy resources/authentication/serialization only,104,40,64,30802,443,3775,23265,1216,6,6,38,38,4,4,16,16,16,16,2,2,1,1,1,1,2,2,16,16,16,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,32,48,96,8,104,32,42,42,84,38,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Alice_opening_0', 'Bob_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Bob_opening_1', 'Alice_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Alice_opening_2', 'Bob_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Bob_opening_3', 'Alice_opening_3']}, {'round_index': 10, 'phase': 'fair_opening_block_4', 'send_events': ['Alice_opening_4', 'Bob_opening_4']}, {'round_index': 11, 'phase': 'fair_opening_block_5', 'send_events': ['Bob_opening_5', 'Alice_opening_5']}, {'round_index': 12, 'phase': 'fair_opening_block_6', 'send_events': ['Alice_opening_6', 'Bob_opening_6']}, {'round_index': 13, 'phase': 'fair_opening_block_7', 'send_events': ['Bob_opening_7', 'Alice_opening_7']}, {'round_index': 14, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,67,True
fair,16,32,4,4,2026083030,65.25009986944497,980.8414106346777,514896,30804,1337,38,14,COMPLETED,True,True,independent_six_qubit_blocks; ell affects decoy resources/authentication/serialization only,104,40,64,30804,445,3777,23265,1216,6,6,38,38,4,4,16,16,16,16,2,2,1,1,1,1,2,2,16,16,16,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,32,48,96,8,104,32,42,42,84,38,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Bob_opening_2', 'Alice_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Alice_opening_3', 'Bob_opening_3']}, {'round_index': 10, 'phase': 'fair_opening_block_4', 'send_events': ['Bob_opening_4', 'Alice_opening_4']}, {'round_index': 11, 'phase': 'fair_opening_block_5', 'send_events': ['Alice_opening_5', 'Bob_opening_5']}, {'round_index': 12, 'phase': 'fair_opening_block_6', 'send_events': ['Bob_opening_6', 'Alice_opening_6']}, {'round_index': 13, 'phase': 'fair_opening_block_7', 'send_events': ['Alice_opening_7', 'Bob_opening_7']}, {'round_index': 14, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,67,True
fair,16,32,8,4,2026083001,39.38489989377558,1624.9882613035309,273773,18061,1338,22,10,COMPLETED,True,True,independent_six_qubit_blocks; ell affects decoy resources/authentication/serialization only,104,40,64,18061,446,2402,13481,704,6,6,22,22,4,4,8,8,8,8,2,2,1,1,1,1,2,2,8,8,8,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,16,48,96,8,104,32,26,26,52,22,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Alice_opening_0', 'Bob_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Bob_opening_1', 'Alice_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Alice_opening_2', 'Bob_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Bob_opening_3', 'Alice_opening_3']}, {'round_index': 10, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,43,True
fair,16,32,8,4,2026083002,40.03140004351735,1598.744983448664,273705,18057,1334,22,10,COMPLETED,True,True,independent_six_qubit_blocks; ell affects decoy resources/authentication/serialization only,104,40,64,18057,442,2398,13481,704,6,6,22,22,4,4,8,8,8,8,2,2,1,1,1,1,2,2,8,8,8,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,16,48,96,8,104,32,26,26,52,22,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Bob_opening_0', 'Alice_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Alice_opening_1', 'Bob_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Bob_opening_2', 'Alice_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Alice_opening_3', 'Bob_opening_3']}, {'round_index': 10, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,43,True
fair,16,32,8,4,2026083003,40.01319990493357,1599.4721779826684,273708,18060,1337,22,10,COMPLETED,True,True,independent_six_qubit_blocks; ell affects decoy resources/authentication/serialization only,104,40,64,18060,445,2401,13481,704,6,6,22,22,4,4,8,8,8,8,2,2,1,1,1,1,2,2,8,8,8,8,"{'IAQD/ack/B2A': 1, 'IAQD/conf/A': 1, 'IAQD/conf/B': 1, 'IAQD/dist/A2B': 1, 'IAQD/mac/A': 1, 'IAQD/mac/B': 1, 'IAQD/otp/A': 1, 'IAQD/otp/B': 1}",1,1,1,16,48,96,8,104,32,26,26,52,22,"[{'round_index': 1, 'phase': 'session_and_parameter_negotiation', 'send_events': ['N_A_and_params', 'N_B_and_params']}, {'round_index': 2, 'phase': 'authenticated_quantum_receipt', 'send_events': ['Bob_to_Alice_QRECV']}, {'round_index': 3, 'phase': 'authenticated_decoy_disclosure', 'send_events': ['Alice_to_Bob_DECOY_DISCLOSURE']}, {'round_index': 4, 'phase': 'fair_ciphertexts', 'send_events': ['Alice_to_Bob_C_A_fair', 'Bob_to_Alice_C_B_fair']}, {'round_index': 5, 'phase': 'authenticated_commitment_exchange', 'send_events': ['Alice_commitments', 'Bob_commitments']}, {'round_index': 6, 'phase': 'fair_opening_block_0', 'send_events': ['Alice_opening_0', 'Bob_opening_0']}, {'round_index': 7, 'phase': 'fair_opening_block_1', 'send_events': ['Bob_opening_1', 'Alice_opening_1']}, {'round_index': 8, 'phase': 'fair_opening_block_2', 'send_events': ['Alice_opening_2', 'Bob_opening_2']}, {'round_index': 9, 'phase': 'fair_opening_block_3', 'send_events': ['Bob_opening_3', 'Alice_opening_3']}, {'round_index': 10, 'phase': 'keyed_message_confirmation', 'send_events': ['Alice_to_Bob_gamma_A', 'Bob_to_Alice_gamma_B']}]",not_measured,ideal_test_fixture_external_not_measured,43,True
