ablation,status,accepted,states_explored,registered_state_bound,raw_record_hex,receiver_before,validation_trace,receiver_after,chosen_message_success_probability,privacy_advantage,cross_session_equality,dictionary_target_index,dictionary_recovered_index,synthetic_dictionary_only
no_sid,REAL_ERRONEOUS_ACCEPTANCE,True,1,128,7b22686472223a7b22545f51223a2261363736346138666361623032346332656162336237333330633932303462306237653766343137303961616565336261623461306132646366313662383165222c22646972656374696f6e223a22413242222c22706172616d73223a7b226465636f79735f7065725f73657175656e6365223a342c226c616d6264615f62697473223a6e756c6c2c226d6573736167655f6c656e6774685f62697473223a322c226d6f6465223a226261736963222c226e5f626c6f636b73223a317d2c227265636569766572223a22426f62222c2273656e646572223a22416c696365222c22736571223a302c22736964223a2231646337626531326135393461643032646366363962393030623136303436633932636263323631363831353835656662373761626532623432616533383435222c2274797065223a224449414c4f4755455f43495048455254455854222c22766572223a22494151442d5636227d2c227061796c6f6164223a7b2263697068657274657874223a223030227d2c227265636f72645f6d6163223a2231303738343638653563646236353731666232343433383665363235306165656262666564336666333334333032663231643662306437653532336432646232227d,"{""accepted_record_ids"": [], ""ciphertext_a"": null, ""ciphertext_b"": null, ""commitments"": {}, ""confirmation_accepted"": false, ""decoy_disclosure_allowed"": false, ""expected_record_type"": ""DIALOGUE_CIPHERTEXT"", ""expected_sequence"": {""A2B"": 0, ""B2A"": 0}, ""final_quantum_transcript_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""key_references"": [], ""local_identity"": ""Bob"", ""locally_recovered_peer_message"": null, ""logical_erasure"": false, ""next_open_block"": 0, ""opened_blocks"": [], ""params"": {""decoys_per_sequence"": 4, ""lambda_bits"": null, ""message_length_bits"": 2, ""mode"": ""basic"", ""n_blocks"": 1}, ""peer_identity"": ""Alice"", ""phase"": ""TEST_PHASE"", ""policy"": {""bind_direction"": true, ""bind_sid"": false, ""enforce_sequence"": true, ""public_record_hash"": false, ""require_dist_auth"": true, ""require_receipt_ack"": true, ""use_keyed_confirmation"": true, ""use_record_mac"": true}, ""pre_quantum_context_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""processed_confirmation_records"": [], ""protocol_version"": ""IAQD-V6"", ""receive_direction"": ""A2B"", ""sid"": ""d798383202b7c791f1db49fba2baac741df5329c9458aaf4968ef846f0545d21"", ""terminal_reason"": null, ""terminated"": false, ""verified_mask_bits"": """", ""verified_qrecv"": false, ""verified_qrecv_record_id"": null}","[""parse_raw_bytes"", ""check_version"", ""check_sid"", ""check_identity_and_direction"", ""check_type_sequence_and_phase"", ""check_params_and_T_Q"", ""verify_outer_record_authentication"", ""accept_and_update_state""]","{""accepted_record_ids"": [""3b63bab982567b5f1a9db99ab87815a2601e396320c3b4722e8202675fb54040""], ""ciphertext_a"": null, ""ciphertext_b"": null, ""commitments"": {}, ""confirmation_accepted"": false, ""decoy_disclosure_allowed"": false, ""expected_record_type"": ""DIALOGUE_CIPHERTEXT"", ""expected_sequence"": {""A2B"": 1, ""B2A"": 0}, ""final_quantum_transcript_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""key_references"": [], ""local_identity"": ""Bob"", ""locally_recovered_peer_message"": null, ""logical_erasure"": false, ""next_open_block"": 0, ""opened_blocks"": [], ""params"": {""decoys_per_sequence"": 4, ""lambda_bits"": null, ""message_length_bits"": 2, ""mode"": ""basic"", ""n_blocks"": 1}, ""peer_identity"": ""Alice"", ""phase"": ""TEST_PHASE"", ""policy"": {""bind_direction"": true, ""bind_sid"": false, ""enforce_sequence"": true, ""public_record_hash"": false, ""require_dist_auth"": true, ""require_receipt_ack"": true, ""use_keyed_confirmation"": true, ""use_record_mac"": true}, ""pre_quantum_context_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""processed_confirmation_records"": [], ""protocol_version"": ""IAQD-V6"", ""receive_direction"": ""A2B"", ""sid"": ""d798383202b7c791f1db49fba2baac741df5329c9458aaf4968ef846f0545d21"", ""terminal_reason"": null, ""terminated"": false, ""verified_mask_bits"": """", ""verified_qrecv"": false, ""verified_qrecv_record_id"": null}",,,,,,
no_direction,REAL_ERRONEOUS_ACCEPTANCE,True,1,128,7b22686472223a7b22545f51223a2261363736346138666361623032346332656162336237333330633932303462306237653766343137303961616565336261623461306132646366313662383165222c22646972656374696f6e223a22423241222c22706172616d73223a7b226465636f79735f7065725f73657175656e6365223a342c226c616d6264615f62697473223a6e756c6c2c226d6573736167655f6c656e6774685f62697473223a322c226d6f6465223a226261736963222c226e5f626c6f636b73223a317d2c227265636569766572223a22426f62222c2273656e646572223a22416c696365222c22736571223a302c22736964223a2264373938333833323032623763373931663164623439666261326261616337343164663533323963393435386161663439363865663834366630353435643231222c2274797065223a224449414c4f4755455f43495048455254455854222c22766572223a22494151442d5636227d2c227061796c6f6164223a7b2263697068657274657874223a223030227d2c227265636f72645f6d6163223a2236663932393364373131323565376361363866636434383330616335653134616130313230353738396336643133333962366364663466386132623265363239227d,"{""accepted_record_ids"": [], ""ciphertext_a"": null, ""ciphertext_b"": null, ""commitments"": {}, ""confirmation_accepted"": false, ""decoy_disclosure_allowed"": false, ""expected_record_type"": ""DIALOGUE_CIPHERTEXT"", ""expected_sequence"": {""A2B"": 0, ""B2A"": 0}, ""final_quantum_transcript_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""key_references"": [], ""local_identity"": ""Bob"", ""locally_recovered_peer_message"": null, ""logical_erasure"": false, ""next_open_block"": 0, ""opened_blocks"": [], ""params"": {""decoys_per_sequence"": 4, ""lambda_bits"": null, ""message_length_bits"": 2, ""mode"": ""basic"", ""n_blocks"": 1}, ""peer_identity"": ""Alice"", ""phase"": ""TEST_PHASE"", ""policy"": {""bind_direction"": false, ""bind_sid"": true, ""enforce_sequence"": true, ""public_record_hash"": false, ""require_dist_auth"": true, ""require_receipt_ack"": true, ""use_keyed_confirmation"": true, ""use_record_mac"": true}, ""pre_quantum_context_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""processed_confirmation_records"": [], ""protocol_version"": ""IAQD-V6"", ""receive_direction"": ""A2B"", ""sid"": ""d798383202b7c791f1db49fba2baac741df5329c9458aaf4968ef846f0545d21"", ""terminal_reason"": null, ""terminated"": false, ""verified_mask_bits"": """", ""verified_qrecv"": false, ""verified_qrecv_record_id"": null}","[""parse_raw_bytes"", ""check_version"", ""check_sid"", ""check_identity_and_direction"", ""check_type_sequence_and_phase"", ""check_params_and_T_Q"", ""verify_outer_record_authentication"", ""accept_and_update_state""]","{""accepted_record_ids"": [""8c8759200d510c884a075d326eb10429672c812f17ffb5dd753589301ffd455d""], ""ciphertext_a"": null, ""ciphertext_b"": null, ""commitments"": {}, ""confirmation_accepted"": false, ""decoy_disclosure_allowed"": false, ""expected_record_type"": ""DIALOGUE_CIPHERTEXT"", ""expected_sequence"": {""A2B"": 0, ""B2A"": 1}, ""final_quantum_transcript_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""key_references"": [], ""local_identity"": ""Bob"", ""locally_recovered_peer_message"": null, ""logical_erasure"": false, ""next_open_block"": 0, ""opened_blocks"": [], ""params"": {""decoys_per_sequence"": 4, ""lambda_bits"": null, ""message_length_bits"": 2, ""mode"": ""basic"", ""n_blocks"": 1}, ""peer_identity"": ""Alice"", ""phase"": ""TEST_PHASE"", ""policy"": {""bind_direction"": false, ""bind_sid"": true, ""enforce_sequence"": true, ""public_record_hash"": false, ""require_dist_auth"": true, ""require_receipt_ack"": true, ""use_keyed_confirmation"": true, ""use_record_mac"": true}, ""pre_quantum_context_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""processed_confirmation_records"": [], ""protocol_version"": ""IAQD-V6"", ""receive_direction"": ""A2B"", ""sid"": ""d798383202b7c791f1db49fba2baac741df5329c9458aaf4968ef846f0545d21"", ""terminal_reason"": null, ""terminated"": false, ""verified_mask_bits"": """", ""verified_qrecv"": false, ""verified_qrecv_record_id"": null}",,,,,,
no_sequence,REAL_ERRONEOUS_ACCEPTANCE,True,1,128,7b22686472223a7b22545f51223a2261363736346138666361623032346332656162336237333330633932303462306237653766343137303961616565336261623461306132646366313662383165222c22646972656374696f6e223a22413242222c22706172616d73223a7b226465636f79735f7065725f73657175656e6365223a342c226c616d6264615f62697473223a6e756c6c2c226d6573736167655f6c656e6774685f62697473223a322c226d6f6465223a226261736963222c226e5f626c6f636b73223a317d2c227265636569766572223a22426f62222c2273656e646572223a22416c696365222c22736571223a392c22736964223a2264373938333833323032623763373931663164623439666261326261616337343164663533323963393435386161663439363865663834366630353435643231222c2274797065223a224449414c4f4755455f43495048455254455854222c22766572223a22494151442d5636227d2c227061796c6f6164223a7b2263697068657274657874223a223030227d2c227265636f72645f6d6163223a2263393863366531376164336634646663626463353865646431633838643839306632356634316536643738396563353930373233363137343139306365633233227d,"{""accepted_record_ids"": [], ""ciphertext_a"": null, ""ciphertext_b"": null, ""commitments"": {}, ""confirmation_accepted"": false, ""decoy_disclosure_allowed"": false, ""expected_record_type"": ""DIALOGUE_CIPHERTEXT"", ""expected_sequence"": {""A2B"": 0, ""B2A"": 0}, ""final_quantum_transcript_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""key_references"": [], ""local_identity"": ""Bob"", ""locally_recovered_peer_message"": null, ""logical_erasure"": false, ""next_open_block"": 0, ""opened_blocks"": [], ""params"": {""decoys_per_sequence"": 4, ""lambda_bits"": null, ""message_length_bits"": 2, ""mode"": ""basic"", ""n_blocks"": 1}, ""peer_identity"": ""Alice"", ""phase"": ""TEST_PHASE"", ""policy"": {""bind_direction"": true, ""bind_sid"": true, ""enforce_sequence"": false, ""public_record_hash"": false, ""require_dist_auth"": true, ""require_receipt_ack"": true, ""use_keyed_confirmation"": true, ""use_record_mac"": true}, ""pre_quantum_context_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""processed_confirmation_records"": [], ""protocol_version"": ""IAQD-V6"", ""receive_direction"": ""A2B"", ""sid"": ""d798383202b7c791f1db49fba2baac741df5329c9458aaf4968ef846f0545d21"", ""terminal_reason"": null, ""terminated"": false, ""verified_mask_bits"": """", ""verified_qrecv"": false, ""verified_qrecv_record_id"": null}","[""parse_raw_bytes"", ""check_version"", ""check_sid"", ""check_identity_and_direction"", ""check_type_sequence_and_phase"", ""check_params_and_T_Q"", ""verify_outer_record_authentication"", ""accept_and_update_state""]","{""accepted_record_ids"": [""d7200b0902c0b4dbbd3d7ccd553624b5cbbb79b6c470014485046232f18dd4ce""], ""ciphertext_a"": null, ""ciphertext_b"": null, ""commitments"": {}, ""confirmation_accepted"": false, ""decoy_disclosure_allowed"": false, ""expected_record_type"": ""DIALOGUE_CIPHERTEXT"", ""expected_sequence"": {""A2B"": 1, ""B2A"": 0}, ""final_quantum_transcript_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""key_references"": [], ""local_identity"": ""Bob"", ""locally_recovered_peer_message"": null, ""logical_erasure"": false, ""next_open_block"": 0, ""opened_blocks"": [], ""params"": {""decoys_per_sequence"": 4, ""lambda_bits"": null, ""message_length_bits"": 2, ""mode"": ""basic"", ""n_blocks"": 1}, ""peer_identity"": ""Alice"", ""phase"": ""TEST_PHASE"", ""policy"": {""bind_direction"": true, ""bind_sid"": true, ""enforce_sequence"": false, ""public_record_hash"": false, ""require_dist_auth"": true, ""require_receipt_ack"": true, ""use_keyed_confirmation"": true, ""use_record_mac"": true}, ""pre_quantum_context_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""processed_confirmation_records"": [], ""protocol_version"": ""IAQD-V6"", ""receive_direction"": ""A2B"", ""sid"": ""d798383202b7c791f1db49fba2baac741df5329c9458aaf4968ef846f0545d21"", ""terminal_reason"": null, ""terminated"": false, ""verified_mask_bits"": """", ""verified_qrecv"": false, ""verified_qrecv_record_id"": null}",,,,,,
no_receipt_ack,REAL_ERRONEOUS_ACCEPTANCE,True,1,128,7b22686472223a7b22545f51223a2261363736346138666361623032346332656162336237333330633932303462306237653766343137303961616565336261623461306132646366313662383165222c22646972656374696f6e223a22413242222c22706172616d73223a7b226465636f79735f7065725f73657175656e6365223a342c226c616d6264615f62697473223a6e756c6c2c226d6573736167655f6c656e6774685f62697473223a322c226d6f6465223a226261736963222c226e5f626c6f636b73223a317d2c227265636569766572223a22426f62222c2273656e646572223a22416c696365222c22736571223a302c22736964223a2264373938333833323032623763373931663164623439666261326261616337343164663533323963393435386161663439363865663834366630353435643231222c2274797065223a224445434f595f444953434c4f53555245222c22766572223a22494151442d5636227d2c227061796c6f6164223a7b22445f6465636f79223a7b2262617365735f5333223a7b22656c656d656e745f74797065223a22424238345f6261736973222c226c656e677468223a342c2276616c756573223a5b2258222c225a222c2258222c2258225d7d2c2262617365735f5334223a7b22656c656d656e745f74797065223a22424238345f6261736973222c226c656e677468223a342c2276616c756573223a5b2258222c225a222c2258222c2258225d7d2c22706f736974696f6e735f5333223a7b22656c656d656e745f74797065223a2275696e743332222c226c656e677468223a342c2276616c756573223a5b302c312c322c345d7d2c22706f736974696f6e735f5334223a7b22656c656d656e745f74797065223a2275696e743332222c226c656e677468223a342c2276616c756573223a5b302c312c322c335d7d2c227374617465735f5333223a7b22656c656d656e745f74797065223a22424238345f626974222c226c656e677468223a342c2276616c756573223a5b302c302c302c315d7d2c227374617465735f5334223a7b22656c656d656e745f74797065223a22424238345f626974222c226c656e677468223a342c2276616c756573223a5b312c302c312c305d7d7d2c2271726563765f7265636f72645f6964223a2261747461636b65722d63686f73656e222c227461755f64697374223a2235353666346639623336323834343538363630646135366132353834616666643666333266616432363664346462373635663662376533386331663031616666227d2c227265636f72645f6d6163223a2263303830633765373664393235666532616535323437303538363437653262373064646539633931663665666263313236356235613135383637363366643437227d,"{""accepted_record_ids"": [], ""ciphertext_a"": null, ""ciphertext_b"": null, ""commitments"": {}, ""confirmation_accepted"": false, ""decoy_disclosure_allowed"": true, ""expected_record_type"": ""DECOY_DISCLOSURE"", ""expected_sequence"": {""A2B"": 0, ""B2A"": 0}, ""final_quantum_transcript_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""key_references"": [], ""local_identity"": ""Bob"", ""locally_recovered_peer_message"": null, ""logical_erasure"": false, ""next_open_block"": 0, ""opened_blocks"": [], ""params"": {""decoys_per_sequence"": 4, ""lambda_bits"": null, ""message_length_bits"": 2, ""mode"": ""basic"", ""n_blocks"": 1}, ""peer_identity"": ""Alice"", ""phase"": ""TEST_PHASE"", ""policy"": {""bind_direction"": true, ""bind_sid"": true, ""enforce_sequence"": true, ""public_record_hash"": false, ""require_dist_auth"": true, ""require_receipt_ack"": false, ""use_keyed_confirmation"": true, ""use_record_mac"": true}, ""pre_quantum_context_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""processed_confirmation_records"": [], ""protocol_version"": ""IAQD-V6"", ""receive_direction"": ""A2B"", ""sid"": ""d798383202b7c791f1db49fba2baac741df5329c9458aaf4968ef846f0545d21"", ""terminal_reason"": null, ""terminated"": false, ""verified_mask_bits"": """", ""verified_qrecv"": true, ""verified_qrecv_record_id"": ""actual-record""}","[""parse_raw_bytes"", ""check_version"", ""check_sid"", ""check_identity_and_direction"", ""check_type_sequence_and_phase"", ""check_params_and_T_Q"", ""verify_outer_record_authentication"", ""verify_tau_dist"", ""accept_and_update_state""]","{""accepted_record_ids"": [""b12cb9c0c1f7b8820b3db727c3d4dc8fff74a4b73640bec1573ddece56874899""], ""ciphertext_a"": null, ""ciphertext_b"": null, ""commitments"": {}, ""confirmation_accepted"": false, ""decoy_disclosure_allowed"": true, ""expected_record_type"": ""DECOY_DISCLOSURE"", ""expected_sequence"": {""A2B"": 1, ""B2A"": 0}, ""final_quantum_transcript_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""key_references"": [], ""local_identity"": ""Bob"", ""locally_recovered_peer_message"": null, ""logical_erasure"": false, ""next_open_block"": 0, ""opened_blocks"": [], ""params"": {""decoys_per_sequence"": 4, ""lambda_bits"": null, ""message_length_bits"": 2, ""mode"": ""basic"", ""n_blocks"": 1}, ""peer_identity"": ""Alice"", ""phase"": ""TEST_PHASE"", ""policy"": {""bind_direction"": true, ""bind_sid"": true, ""enforce_sequence"": true, ""public_record_hash"": false, ""require_dist_auth"": true, ""require_receipt_ack"": false, ""use_keyed_confirmation"": true, ""use_record_mac"": true}, ""pre_quantum_context_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""processed_confirmation_records"": [], ""protocol_version"": ""IAQD-V6"", ""receive_direction"": ""A2B"", ""sid"": ""d798383202b7c791f1db49fba2baac741df5329c9458aaf4968ef846f0545d21"", ""terminal_reason"": null, ""terminated"": false, ""verified_mask_bits"": """", ""verified_qrecv"": true, ""verified_qrecv_record_id"": ""actual-record""}",,,,,,
no_mac,REAL_ERRONEOUS_ACCEPTANCE,True,1,128,7b22686472223a7b22545f51223a2261363736346138666361623032346332656162336237333330633932303462306237653766343137303961616565336261623461306132646366313662383165222c22646972656374696f6e223a22413242222c22706172616d73223a7b226465636f79735f7065725f73657175656e6365223a342c226c616d6264615f62697473223a6e756c6c2c226d6573736167655f6c656e6774685f62697473223a322c226d6f6465223a226261736963222c226e5f626c6f636b73223a317d2c227265636569766572223a22426f62222c2273656e646572223a22416c696365222c22736571223a302c22736964223a2264373938333833323032623763373931663164623439666261326261616337343164663533323963393435386161663439363865663834366630353435643231222c2274797065223a224449414c4f4755455f43495048455254455854222c22766572223a22494151442d5636227d2c227061796c6f6164223a7b2263697068657274657874223a2261747461636b65722d636f6e74726f6c6c6564227d2c227265636f72645f6d6163223a2231663936323539626533306135353763663534373738666562643133656532303261613039373966323332653139663662616330666564313364353366353335227d,"{""accepted_record_ids"": [], ""ciphertext_a"": null, ""ciphertext_b"": null, ""commitments"": {}, ""confirmation_accepted"": false, ""decoy_disclosure_allowed"": false, ""expected_record_type"": ""DIALOGUE_CIPHERTEXT"", ""expected_sequence"": {""A2B"": 0, ""B2A"": 0}, ""final_quantum_transcript_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""key_references"": [], ""local_identity"": ""Bob"", ""locally_recovered_peer_message"": null, ""logical_erasure"": false, ""next_open_block"": 0, ""opened_blocks"": [], ""params"": {""decoys_per_sequence"": 4, ""lambda_bits"": null, ""message_length_bits"": 2, ""mode"": ""basic"", ""n_blocks"": 1}, ""peer_identity"": ""Alice"", ""phase"": ""TEST_PHASE"", ""policy"": {""bind_direction"": true, ""bind_sid"": true, ""enforce_sequence"": true, ""public_record_hash"": false, ""require_dist_auth"": true, ""require_receipt_ack"": true, ""use_keyed_confirmation"": true, ""use_record_mac"": false}, ""pre_quantum_context_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""processed_confirmation_records"": [], ""protocol_version"": ""IAQD-V6"", ""receive_direction"": ""A2B"", ""sid"": ""d798383202b7c791f1db49fba2baac741df5329c9458aaf4968ef846f0545d21"", ""terminal_reason"": null, ""terminated"": false, ""verified_mask_bits"": """", ""verified_qrecv"": false, ""verified_qrecv_record_id"": null}","[""parse_raw_bytes"", ""check_version"", ""check_sid"", ""check_identity_and_direction"", ""check_type_sequence_and_phase"", ""check_params_and_T_Q"", ""verify_outer_record_authentication"", ""accept_and_update_state""]","{""accepted_record_ids"": [""cc2f4d760849d1ef3127f36028e2fbd8e5646823cbe3cc71ce1a941dd8f9855b""], ""ciphertext_a"": null, ""ciphertext_b"": null, ""commitments"": {}, ""confirmation_accepted"": false, ""decoy_disclosure_allowed"": false, ""expected_record_type"": ""DIALOGUE_CIPHERTEXT"", ""expected_sequence"": {""A2B"": 1, ""B2A"": 0}, ""final_quantum_transcript_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""key_references"": [], ""local_identity"": ""Bob"", ""locally_recovered_peer_message"": null, ""logical_erasure"": false, ""next_open_block"": 0, ""opened_blocks"": [], ""params"": {""decoys_per_sequence"": 4, ""lambda_bits"": null, ""message_length_bits"": 2, ""mode"": ""basic"", ""n_blocks"": 1}, ""peer_identity"": ""Alice"", ""phase"": ""TEST_PHASE"", ""policy"": {""bind_direction"": true, ""bind_sid"": true, ""enforce_sequence"": true, ""public_record_hash"": false, ""require_dist_auth"": true, ""require_receipt_ack"": true, ""use_keyed_confirmation"": true, ""use_record_mac"": false}, ""pre_quantum_context_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""processed_confirmation_records"": [], ""protocol_version"": ""IAQD-V6"", ""receive_direction"": ""A2B"", ""sid"": ""d798383202b7c791f1db49fba2baac741df5329c9458aaf4968ef846f0545d21"", ""terminal_reason"": null, ""terminated"": false, ""verified_mask_bits"": """", ""verified_qrecv"": false, ""verified_qrecv_record_id"": null}",,,,,,
no_keyed_confirmation,REAL_ERRONEOUS_ACCEPTANCE,True,1,128,7b22686472223a7b22545f51223a2261363736346138666361623032346332656162336237333330633932303462306237653766343137303961616565336261623461306132646366313662383165222c22646972656374696f6e223a22413242222c22706172616d73223a7b226465636f79735f7065725f73657175656e6365223a342c226c616d6264615f62697473223a6e756c6c2c226d6573736167655f6c656e6774685f62697473223a322c226d6f6465223a226261736963222c226e5f626c6f636b73223a317d2c227265636569766572223a22426f62222c2273656e646572223a22416c696365222c22736571223a302c22736964223a2264373938333833323032623763373931663164623439666261326261616337343164663533323963393435386161663439363865663834366630353435643231222c2274797065223a224d4553534147455f434f4e4649524d4154494f4e222c22766572223a22494151442d5636227d2c227061796c6f6164223a7b22636f6e6669726d6174696f6e223a2230303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030227d2c227265636f72645f6d6163223a2261616439303366343532343236373366313565313434373732613130633039653731643532316138373830393534363935336664386366663530346135626666227d,"{""accepted_record_ids"": [], ""ciphertext_a"": ""6369706865722d41"", ""ciphertext_b"": ""6369706865722d42"", ""commitments"": {}, ""confirmation_accepted"": false, ""decoy_disclosure_allowed"": false, ""expected_record_type"": ""MESSAGE_CONFIRMATION"", ""expected_sequence"": {""A2B"": 0, ""B2A"": 0}, ""final_quantum_transcript_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""key_references"": [], ""local_identity"": ""Bob"", ""locally_recovered_peer_message"": ""41"", ""logical_erasure"": false, ""next_open_block"": 0, ""opened_blocks"": [], ""params"": {""decoys_per_sequence"": 4, ""lambda_bits"": null, ""message_length_bits"": 2, ""mode"": ""basic"", ""n_blocks"": 1}, ""peer_identity"": ""Alice"", ""phase"": ""TEST_PHASE"", ""policy"": {""bind_direction"": true, ""bind_sid"": true, ""enforce_sequence"": true, ""public_record_hash"": false, ""require_dist_auth"": true, ""require_receipt_ack"": true, ""use_keyed_confirmation"": false, ""use_record_mac"": true}, ""pre_quantum_context_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""processed_confirmation_records"": [], ""protocol_version"": ""IAQD-V6"", ""receive_direction"": ""A2B"", ""sid"": ""d798383202b7c791f1db49fba2baac741df5329c9458aaf4968ef846f0545d21"", ""terminal_reason"": null, ""terminated"": false, ""verified_mask_bits"": """", ""verified_qrecv"": false, ""verified_qrecv_record_id"": null}","[""parse_raw_bytes"", ""check_version"", ""check_sid"", ""check_identity_and_direction"", ""check_type_sequence_and_phase"", ""check_params_and_T_Q"", ""verify_outer_record_authentication"", ""check_confirmation_payload_schema"", ""check_local_recovery_context"", ""recompute_inner_gamma_from_local_message"", ""accept_and_update_state""]","{""accepted_record_ids"": [""333c4b2eb53e7492fbcc229044b0b3853fe3bb3f770402a3b1d6205e56f7d80d""], ""ciphertext_a"": ""6369706865722d41"", ""ciphertext_b"": ""6369706865722d42"", ""commitments"": {}, ""confirmation_accepted"": true, ""decoy_disclosure_allowed"": false, ""expected_record_type"": ""MESSAGE_CONFIRMATION"", ""expected_sequence"": {""A2B"": 1, ""B2A"": 0}, ""final_quantum_transcript_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""key_references"": [], ""local_identity"": ""Bob"", ""locally_recovered_peer_message"": ""41"", ""logical_erasure"": false, ""next_open_block"": 0, ""opened_blocks"": [], ""params"": {""decoys_per_sequence"": 4, ""lambda_bits"": null, ""message_length_bits"": 2, ""mode"": ""basic"", ""n_blocks"": 1}, ""peer_identity"": ""Alice"", ""phase"": ""TEST_PHASE"", ""policy"": {""bind_direction"": true, ""bind_sid"": true, ""enforce_sequence"": true, ""public_record_hash"": false, ""require_dist_auth"": true, ""require_receipt_ack"": true, ""use_keyed_confirmation"": false, ""use_record_mac"": true}, ""pre_quantum_context_digest"": ""a6764a8fcab024c2eab3b7330c9204b0b7e7f41709aaee3bab4a0a2dcf16b81e"", ""processed_confirmation_records"": [""333c4b2eb53e7492fbcc229044b0b3853fe3bb3f770402a3b1d6205e56f7d80d""], ""protocol_version"": ""IAQD-V6"", ""receive_direction"": ""A2B"", ""sid"": ""d798383202b7c791f1db49fba2baac741df5329c9458aaf4968ef846f0545d21"", ""terminal_reason"": null, ""terminated"": false, ""verified_mask_bits"": """", ""verified_qrecv"": false, ""verified_qrecv_record_id"": null}",,,,,,
